,open,high,low,close,adjclose,volume,ticker
2001-09-25,6.0,6.900000095367432,5.949999809265137,6.199999809265137,4.671546936035156,42872.0,MRPL.NS
2001-09-26,6.050000190734863,6.150000095367432,5.900000095367432,6.050000190734863,4.558526039123535,15400.0,MRPL.NS
2001-09-27,6.199999809265137,6.199999809265137,5.849999904632568,5.900000095367432,4.445505619049072,16252.0,MRPL.NS
2001-09-28,6.800000190734863,7.0,6.099999904632568,6.25,4.709220886230469,21911.0,MRPL.NS
2001-10-01,6.099999904632568,6.349999904632568,6.0,6.199999809265137,4.671546936035156,14900.0,MRPL.NS
2001-10-02,6.199999809265137,6.199999809265137,6.199999809265137,6.199999809265137,4.671546936035156,0.0,MRPL.NS
2001-10-03,6.050000190734863,6.349999904632568,6.0,6.0,4.520852088928223,19726.0,MRPL.NS
2001-10-04,6.0,6.150000095367432,5.949999809265137,6.099999904632568,4.5961995124816895,12967.0,MRPL.NS
2001-10-05,6.050000190734863,6.300000190734863,6.050000190734863,6.099999904632568,4.5961995124816895,13525.0,MRPL.NS
2001-10-08,5.800000190734863,6.25,5.800000190734863,6.199999809265137,4.671546936035156,14565.0,MRPL.NS
2001-10-09,6.150000095367432,6.25,6.099999904632568,6.150000095367432,4.633872985839844,18084.0,MRPL.NS
2001-10-10,6.099999904632568,6.099999904632568,6.0,6.0,4.520852088928223,12600.0,MRPL.NS
2001-10-11,6.199999809265137,6.199999809265137,5.900000095367432,6.0,4.520852088928223,17150.0,MRPL.NS
2001-10-12,6.0,6.150000095367432,5.849999904632568,5.900000095367432,4.445505619049072,22238.0,MRPL.NS
2001-10-15,7.0,7.099999904632568,6.400000095367432,7.050000190734863,5.312001705169678,115729.0,MRPL.NS
2001-10-16,7.150000095367432,7.5,6.900000095367432,6.949999809265137,5.2366533279418945,94620.0,MRPL.NS
2001-10-17,7.0,7.199999809265137,6.699999809265137,6.75,5.085958480834961,24152.0,MRPL.NS
2001-10-18,7.0,7.050000190734863,6.800000190734863,6.849999904632568,5.161306858062744,18361.0,MRPL.NS
2001-10-19,7.0,7.0,6.599999904632568,6.699999809265137,5.048285007476807,20550.0,MRPL.NS
2001-10-22,6.5,6.849999904632568,6.400000095367432,6.5,4.897589206695557,32287.0,MRPL.NS
2001-10-23,6.449999809265137,6.449999809265137,6.050000190734863,6.25,4.709220886230469,20900.0,MRPL.NS
2001-10-24,6.900000095367432,7.5,6.5,6.949999809265137,5.2366533279418945,87505.0,MRPL.NS
2001-10-25,7.199999809265137,7.650000095367432,7.099999904632568,7.300000190734863,5.500370979309082,103877.0,MRPL.NS
2001-10-26,7.300000190734863,7.300000190734863,7.300000190734863,7.300000190734863,5.500370979309082,0.0,MRPL.NS
2001-10-29,7.050000190734863,7.449999809265137,7.050000190734863,7.150000095367432,5.387348651885986,36628.0,MRPL.NS
2001-10-30,6.75,7.199999809265137,6.75,7.050000190734863,5.312001705169678,14551.0,MRPL.NS
2001-10-31,6.800000190734863,7.050000190734863,6.800000190734863,7.0,5.274327754974365,22575.0,MRPL.NS
2001-11-01,7.25,7.25,6.75,6.800000190734863,5.12363338470459,15263.0,MRPL.NS
2001-11-02,6.900000095367432,7.099999904632568,6.75,6.849999904632568,5.161306858062744,22495.0,MRPL.NS
2001-11-05,6.75,6.900000095367432,6.699999809265137,6.800000190734863,5.12363338470459,21549.0,MRPL.NS
2001-11-06,6.449999809265137,6.800000190734863,6.449999809265137,6.5,4.897589206695557,36850.0,MRPL.NS
2001-11-07,6.599999904632568,6.699999809265137,6.550000190734863,6.550000190734863,4.935263156890869,16931.0,MRPL.NS
2001-11-08,6.699999809265137,7.0,6.550000190734863,6.900000095367432,5.198980331420898,51359.0,MRPL.NS
2001-11-09,7.0,7.599999904632568,6.849999904632568,7.0,5.274327754974365,72595.0,MRPL.NS
2001-11-12,7.099999904632568,7.300000190734863,6.900000095367432,6.949999809265137,5.2366533279418945,32775.0,MRPL.NS
2001-11-13,7.0,7.0,6.800000190734863,6.900000095367432,5.198980331420898,10951.0,MRPL.NS
2001-11-14,7.0,7.349999904632568,7.0,7.25,5.462696552276611,26882.0,MRPL.NS
2001-11-15,7.050000190734863,7.349999904632568,7.0,7.25,5.462696552276611,49964.0,MRPL.NS
2001-11-16,7.25,7.25,7.25,7.25,5.462696552276611,0.0,MRPL.NS
2001-11-19,7.300000190734863,7.599999904632568,7.150000095367432,7.300000190734863,5.500370979309082,81224.0,MRPL.NS
2001-11-20,7.599999904632568,7.900000095367432,7.349999904632568,7.400000095367432,5.575717926025391,141316.0,MRPL.NS
2001-11-21,7.599999904632568,8.25,7.599999904632568,8.0,6.02780294418335,206417.0,MRPL.NS
2001-11-22,8.25,8.25,7.800000190734863,8.149999618530273,6.140823841094971,125427.0,MRPL.NS
2001-11-23,8.0,8.449999809265137,7.900000095367432,8.0,6.02780294418335,98730.0,MRPL.NS
2001-11-26,8.350000381469727,8.449999809265137,7.849999904632568,7.949999809265137,5.990128993988037,59965.0,MRPL.NS
2001-11-27,8.199999809265137,8.199999809265137,7.550000190734863,7.949999809265137,5.990128993988037,52262.0,MRPL.NS
2001-11-28,8.199999809265137,8.199999809265137,7.699999809265137,8.0,6.02780294418335,76834.0,MRPL.NS
2001-11-29,8.100000381469727,8.149999618530273,7.949999809265137,8.0,6.02780294418335,81310.0,MRPL.NS
2001-11-30,8.0,8.0,8.0,8.0,6.02780294418335,0.0,MRPL.NS
2001-12-03,7.949999809265137,8.449999809265137,7.949999809265137,8.350000381469727,6.291520595550537,98480.0,MRPL.NS
2001-12-04,8.25,8.449999809265137,8.199999809265137,8.300000190734863,6.253845691680908,45365.0,MRPL.NS
2001-12-05,8.0,8.300000190734863,7.650000095367432,8.199999809265137,6.1784987449646,109562.0,MRPL.NS
2001-12-06,8.050000190734863,8.300000190734863,7.949999809265137,8.050000190734863,6.065476417541504,101361.0,MRPL.NS
2001-12-07,7.5,8.0,7.0,7.900000095367432,5.952455520629883,72509.0,MRPL.NS
2001-12-10,7.599999904632568,8.199999809265137,7.599999904632568,7.800000190734863,5.877108097076416,37357.0,MRPL.NS
2001-12-11,8.0,8.25,7.800000190734863,8.100000381469727,6.103150844573975,63364.0,MRPL.NS
2001-12-12,7.900000095367432,8.0,7.699999809265137,7.849999904632568,5.9147820472717285,48075.0,MRPL.NS
2001-12-13,7.800000190734863,7.900000095367432,7.349999904632568,7.800000190734863,5.877108097076416,38674.0,MRPL.NS
2001-12-14,7.400000095367432,7.800000190734863,7.400000095367432,7.650000095367432,5.7640862464904785,34610.0,MRPL.NS
2001-12-17,7.650000095367432,7.650000095367432,7.650000095367432,7.650000095367432,5.7640862464904785,0.0,MRPL.NS
2001-12-18,7.699999809265137,7.699999809265137,7.099999904632568,7.199999809265137,5.425022602081299,51601.0,MRPL.NS
2001-12-19,7.150000095367432,7.150000095367432,7.0,7.050000190734863,5.312001705169678,38295.0,MRPL.NS
2001-12-20,7.0,7.050000190734863,6.699999809265137,7.0,5.274327754974365,54491.0,MRPL.NS
2001-12-21,7.0,7.099999904632568,6.75,6.900000095367432,5.198980331420898,31676.0,MRPL.NS
2001-12-24,6.5,6.800000190734863,6.400000095367432,6.599999904632568,4.972937107086182,55740.0,MRPL.NS
2001-12-25,6.599999904632568,6.599999904632568,6.599999904632568,6.599999904632568,4.972937107086182,0.0,MRPL.NS
2001-12-26,6.900000095367432,6.900000095367432,6.699999809265137,6.800000190734863,5.12363338470459,12045.0,MRPL.NS
2001-12-27,6.699999809265137,6.800000190734863,6.5,6.550000190734863,4.935263156890869,21290.0,MRPL.NS
2001-12-28,7.5,7.5,6.400000095367432,6.699999809265137,5.048285007476807,44200.0,MRPL.NS
2001-12-31,7.0,7.199999809265137,6.650000095367432,7.0,5.274327754974365,30080.0,MRPL.NS
2002-01-01,6.650000095367432,7.099999904632568,5.849999904632568,6.849999904632568,5.161306858062744,33350.0,MRPL.NS
2002-01-02,6.800000190734863,6.800000190734863,6.5,6.5,4.897589206695557,15521.0,MRPL.NS
2002-01-03,6.199999809265137,6.75,6.199999809265137,6.599999904632568,4.972937107086182,12602.0,MRPL.NS
2002-01-04,6.349999904632568,6.849999904632568,6.300000190734863,6.599999904632568,4.972937107086182,26071.0,MRPL.NS
2002-01-07,6.5,6.800000190734863,6.5,6.550000190734863,4.935263156890869,26351.0,MRPL.NS
2002-01-08,6.400000095367432,6.599999904632568,6.400000095367432,6.400000095367432,4.8222432136535645,29239.0,MRPL.NS
2002-01-09,6.25,6.400000095367432,6.199999809265137,6.300000190734863,4.7468953132629395,19595.0,MRPL.NS
2002-01-10,6.199999809265137,6.5,6.199999809265137,6.300000190734863,4.7468953132629395,12497.0,MRPL.NS
2002-01-11,6.400000095367432,6.5,6.199999809265137,6.25,4.709220886230469,32860.0,MRPL.NS
2002-01-14,6.150000095367432,6.599999904632568,6.150000095367432,6.25,4.709220886230469,42280.0,MRPL.NS
2002-01-15,6.599999904632568,7.300000190734863,6.550000190734863,6.949999809265137,5.2366533279418945,99166.0,MRPL.NS
2002-01-16,7.199999809265137,7.699999809265137,7.199999809265137,7.449999809265137,5.613391399383545,85778.0,MRPL.NS
2002-01-17,7.5,7.75,7.150000095367432,7.300000190734863,5.500370979309082,83301.0,MRPL.NS
2002-01-18,7.349999904632568,7.400000095367432,7.050000190734863,7.199999809265137,5.425022602081299,22650.0,MRPL.NS
2002-01-21,7.150000095367432,7.25,6.900000095367432,7.0,5.274327754974365,26959.0,MRPL.NS
2002-01-22,7.0,7.099999904632568,6.849999904632568,6.900000095367432,5.198980331420898,18961.0,MRPL.NS
2002-01-23,6.949999809265137,7.150000095367432,6.900000095367432,7.099999904632568,5.349675178527832,30550.0,MRPL.NS
2002-01-24,7.0,7.0,6.75,6.849999904632568,5.161306858062744,23046.0,MRPL.NS
2002-01-25,7.0,7.300000190734863,6.75,6.900000095367432,5.198980331420898,53655.0,MRPL.NS
2002-01-28,7.050000190734863,7.25,6.849999904632568,6.949999809265137,5.2366533279418945,22373.0,MRPL.NS
2002-01-29,6.800000190734863,7.0,6.75,6.800000190734863,5.12363338470459,15135.0,MRPL.NS
2002-01-30,6.75,7.0,6.550000190734863,6.650000095367432,5.010611534118652,15865.0,MRPL.NS
2002-01-31,6.599999904632568,6.900000095367432,6.599999904632568,6.75,5.085958480834961,19518.0,MRPL.NS
2002-02-01,6.699999809265137,6.800000190734863,6.550000190734863,6.75,5.085958480834961,30900.0,MRPL.NS
2002-02-04,6.550000190734863,6.75,6.449999809265137,6.599999904632568,4.972937107086182,37295.0,MRPL.NS
2002-02-05,6.300000190734863,7.0,6.300000190734863,6.75,5.085958480834961,41920.0,MRPL.NS
2002-02-06,7.0,8.0,7.0,7.75,5.8394341468811035,170226.0,MRPL.NS
2002-02-07,8.25,8.449999809265137,7.199999809265137,7.349999904632568,5.538044452667236,122989.0,MRPL.NS
2002-02-08,7.5,8.0,7.150000095367432,7.75,5.8394341468811035,133181.0,MRPL.NS
2002-02-11,7.75,7.800000190734863,7.5,7.599999904632568,5.726412773132324,103917.0,MRPL.NS
2002-02-12,8.0,9.0,7.5,7.650000095367432,5.7640862464904785,64125.0,MRPL.NS
2002-02-13,7.75,7.900000095367432,7.650000095367432,7.75,5.8394341468811035,65230.0,MRPL.NS
2002-02-14,7.300000190734863,8.0,7.300000190734863,7.800000190734863,5.877108097076416,62050.0,MRPL.NS
2002-02-15,7.900000095367432,8.0,7.349999904632568,7.800000190734863,5.877108097076416,64100.0,MRPL.NS
2002-02-18,8.0,8.699999809265137,7.800000190734863,8.0,6.02780294418335,112305.0,MRPL.NS
2002-02-19,8.199999809265137,8.5,7.75,7.949999809265137,5.990128993988037,69450.0,MRPL.NS
2002-02-20,7.800000190734863,8.0,7.650000095367432,7.75,5.8394341468811035,39260.0,MRPL.NS
2002-02-21,8.050000190734863,8.050000190734863,7.75,7.849999904632568,5.9147820472717285,49571.0,MRPL.NS
2002-02-22,8.0,8.050000190734863,7.599999904632568,7.75,5.8394341468811035,26042.0,MRPL.NS
2002-02-25,7.599999904632568,8.649999618530273,7.599999904632568,8.5,6.404541015625,221500.0,MRPL.NS
2002-02-26,8.5,8.899999618530273,8.399999618530273,8.649999618530273,6.517562389373779,172940.0,MRPL.NS
2002-02-27,8.850000381469727,8.899999618530273,8.300000190734863,8.5,6.404541015625,153988.0,MRPL.NS
2002-02-28,9.949999809265137,9.949999809265137,8.0,8.050000190734863,6.065476417541504,306467.0,MRPL.NS
2002-03-01,8.600000381469727,8.699999809265137,8.0,8.449999809265137,6.3668670654296875,77163.0,MRPL.NS
2002-03-04,8.699999809265137,9.75,8.5,9.550000190734863,7.195690155029297,292477.0,MRPL.NS
2002-03-05,9.600000381469727,9.899999618530273,9.050000190734863,9.149999618530273,6.8942999839782715,162926.0,MRPL.NS
2002-03-06,9.199999809265137,9.350000381469727,8.550000190734863,8.75,6.592910289764404,88200.0,MRPL.NS
2002-03-07,8.600000381469727,8.850000381469727,8.399999618530273,8.550000190734863,6.4422149658203125,81103.0,MRPL.NS
2002-03-08,9.75,10.300000190734863,8.5,10.199999809265137,7.685449123382568,554226.0,MRPL.NS
2002-03-11,11.550000190734863,11.550000190734863,8.5,9.300000190734863,7.007321357727051,237485.0,MRPL.NS
2002-03-12,9.399999618530273,9.5,8.75,8.800000190734863,6.630582809448242,111258.0,MRPL.NS
2002-03-13,8.0,9.0,8.0,8.699999809265137,6.555235862731934,100771.0,MRPL.NS
2002-03-14,8.949999809265137,9.050000190734863,8.600000381469727,8.75,6.592910289764404,51874.0,MRPL.NS
2002-03-15,9.050000190734863,9.350000381469727,8.75,9.050000190734863,6.818951606750488,79203.0,MRPL.NS
2002-03-18,9.350000381469727,9.449999809265137,8.899999618530273,8.949999809265137,6.7436041831970215,114140.0,MRPL.NS
2002-03-19,8.75,9.0,8.399999618530273,8.449999809265137,6.3668670654296875,128708.0,MRPL.NS
2002-03-20,8.649999618530273,8.850000381469727,8.199999809265137,8.25,6.216171741485596,69020.0,MRPL.NS
2002-03-21,8.449999809265137,8.600000381469727,8.050000190734863,8.100000381469727,6.103150844573975,63977.0,MRPL.NS
2002-03-22,8.350000381469727,8.350000381469727,7.949999809265137,8.100000381469727,6.103150844573975,129235.0,MRPL.NS
2002-03-25,8.100000381469727,8.100000381469727,8.100000381469727,8.100000381469727,6.103150844573975,0.0,MRPL.NS
2002-03-26,8.100000381469727,8.25,8.100000381469727,8.199999809265137,6.1784987449646,40651.0,MRPL.NS
2002-03-27,9.850000381469727,9.850000381469727,8.0,8.050000190734863,6.065476417541504,56631.0,MRPL.NS
2002-03-28,8.149999618530273,8.199999809265137,6.75,6.949999809265137,5.2366533279418945,401041.0,MRPL.NS
2002-03-29,6.949999809265137,6.949999809265137,6.949999809265137,6.949999809265137,5.2366533279418945,0.0,MRPL.NS
2002-04-01,7.449999809265137,8.350000381469727,7.199999809265137,7.550000190734863,5.688738822937012,416286.0,MRPL.NS
2002-04-02,8.050000190734863,8.149999618530273,7.199999809265137,7.349999904632568,5.538044452667236,356730.0,MRPL.NS
2002-04-03,7.300000190734863,7.849999904632568,7.300000190734863,7.75,5.8394341468811035,92503.0,MRPL.NS
2002-04-04,7.900000095367432,8.350000381469727,7.75,8.0,6.02780294418335,271005.0,MRPL.NS
2002-04-05,8.399999618530273,8.399999618530273,8.0,8.199999809265137,6.1784987449646,133134.0,MRPL.NS
2002-04-08,8.350000381469727,8.399999618530273,8.100000381469727,8.149999618530273,6.140823841094971,125830.0,MRPL.NS
2002-04-09,8.300000190734863,8.300000190734863,8.050000190734863,8.199999809265137,6.1784987449646,65992.0,MRPL.NS
2002-04-10,8.300000190734863,8.300000190734863,8.0,8.050000190734863,6.065476417541504,65070.0,MRPL.NS
2002-04-11,8.199999809265137,8.199999809265137,7.849999904632568,7.849999904632568,5.9147820472717285,48420.0,MRPL.NS
2002-04-12,7.800000190734863,8.0,7.699999809265137,7.75,5.8394341468811035,58044.0,MRPL.NS
2002-04-15,9.0,9.199999809265137,8.0,8.100000381469727,6.103150844573975,324904.0,MRPL.NS
2002-04-16,8.100000381469727,8.300000190734863,8.050000190734863,8.25,6.216171741485596,81701.0,MRPL.NS
2002-04-17,8.5,8.5,7.900000095367432,7.949999809265137,5.990128993988037,94531.0,MRPL.NS
2002-04-18,8.100000381469727,8.100000381469727,7.650000095367432,7.699999809265137,5.801760673522949,95339.0,MRPL.NS
2002-04-19,7.75,7.900000095367432,7.449999809265137,7.550000190734863,5.688738822937012,97425.0,MRPL.NS
2002-04-22,8.0,8.0,7.300000190734863,7.400000095367432,5.575717926025391,43077.0,MRPL.NS
2002-04-23,7.5,7.650000095367432,7.300000190734863,7.349999904632568,5.538044452667236,60230.0,MRPL.NS
2002-04-24,7.349999904632568,7.550000190734863,7.300000190734863,7.400000095367432,5.575717926025391,40782.0,MRPL.NS
2002-04-25,7.5,7.5,7.349999904632568,7.400000095367432,5.575717926025391,31385.0,MRPL.NS
2002-04-26,7.349999904632568,7.5,7.300000190734863,7.349999904632568,5.538044452667236,39765.0,MRPL.NS
2002-04-29,7.349999904632568,7.599999904632568,7.300000190734863,7.400000095367432,5.575717926025391,39482.0,MRPL.NS
2002-04-30,7.349999904632568,7.400000095367432,7.150000095367432,7.25,5.462696552276611,64872.0,MRPL.NS
2002-05-01,7.25,7.25,7.25,7.25,5.462696552276611,0.0,MRPL.NS
2002-05-02,7.25,7.5,7.150000095367432,7.25,5.462696552276611,66750.0,MRPL.NS
2002-05-03,7.400000095367432,7.599999904632568,7.300000190734863,7.349999904632568,5.538044452667236,98170.0,MRPL.NS
2002-05-06,7.550000190734863,7.800000190734863,7.5,7.699999809265137,5.801760673522949,112963.0,MRPL.NS
2002-05-07,7.900000095367432,7.900000095367432,7.599999904632568,7.650000095367432,5.7640862464904785,80615.0,MRPL.NS
2002-05-08,8.550000190734863,8.550000190734863,7.650000095367432,7.699999809265137,5.801760673522949,43680.0,MRPL.NS
2002-05-09,7.699999809265137,7.75,7.599999904632568,7.599999904632568,5.726412773132324,56992.0,MRPL.NS
2002-05-10,9.0,9.0,7.5,7.550000190734863,5.688738822937012,51233.0,MRPL.NS
2002-05-13,7.550000190734863,7.650000095367432,7.449999809265137,7.5,5.651065826416016,74712.0,MRPL.NS
2002-05-14,7.900000095367432,7.900000095367432,7.449999809265137,7.599999904632568,5.726412773132324,112241.0,MRPL.NS
2002-05-15,7.699999809265137,7.949999809265137,7.5,7.650000095367432,5.7640862464904785,172103.0,MRPL.NS
2002-05-16,7.75,7.849999904632568,7.550000190734863,7.599999904632568,5.726412773132324,127900.0,MRPL.NS
2002-05-17,7.599999904632568,7.75,7.5,7.550000190734863,5.688738822937012,61512.0,MRPL.NS
2002-05-20,7.5,7.5,7.25,7.25,5.462696552276611,61261.0,MRPL.NS
2002-05-21,7.449999809265137,7.449999809265137,6.650000095367432,6.800000190734863,5.12363338470459,66667.0,MRPL.NS
2002-05-22,6.800000190734863,7.050000190734863,6.75,6.849999904632568,5.161306858062744,47437.0,MRPL.NS
2002-05-23,6.800000190734863,7.199999809265137,6.800000190734863,6.900000095367432,5.198980331420898,55102.0,MRPL.NS
2002-05-24,7.0,7.199999809265137,6.949999809265137,7.050000190734863,5.312001705169678,247144.0,MRPL.NS
2002-05-27,7.199999809265137,8.5,7.199999809265137,8.449999809265137,6.3668670654296875,817877.0,MRPL.NS
2002-05-28,8.399999618530273,9.350000381469727,7.800000190734863,8.149999618530273,6.140823841094971,706735.0,MRPL.NS
2002-05-29,8.5,8.550000190734863,8.050000190734863,8.350000381469727,6.291520595550537,242023.0,MRPL.NS
2002-05-30,8.5,9.25,8.350000381469727,8.649999618530273,6.517562389373779,602570.0,MRPL.NS
2002-05-31,8.649999618530273,8.850000381469727,8.300000190734863,8.5,6.404541015625,273183.0,MRPL.NS
2002-06-03,8.75,10.0,8.75,9.75,7.346385478973389,1142224.0,MRPL.NS
2002-06-04,8.350000381469727,11.25,8.350000381469727,10.800000190734863,8.137535095214844,1804095.0,MRPL.NS
2002-06-05,11.899999618530273,12.5,11.100000381469727,11.25,8.47659683227539,2520162.0,MRPL.NS
2002-06-06,11.5,11.899999618530273,10.100000381469727,10.5,7.9114909172058105,903067.0,MRPL.NS
2002-06-07,11.0,11.0,9.5,9.600000381469727,7.233364582061768,442180.0,MRPL.NS
2002-06-10,9.899999618530273,10.300000190734863,9.600000381469727,9.899999618530273,7.45940637588501,230331.0,MRPL.NS
2002-06-11,10.050000190734863,10.300000190734863,9.800000190734863,9.899999618530273,7.45940637588501,236244.0,MRPL.NS
2002-06-12,10.050000190734863,10.199999809265137,9.600000381469727,9.75,7.346385478973389,199483.0,MRPL.NS
2002-06-13,9.800000190734863,10.100000381469727,9.600000381469727,9.600000381469727,7.233364582061768,115849.0,MRPL.NS
2002-06-14,9.800000190734863,10.199999809265137,9.649999618530273,9.949999809265137,7.497081756591797,253979.0,MRPL.NS
2002-06-17,10.0,10.75,10.0,10.399999618530273,7.836143970489502,337554.0,MRPL.NS
2002-06-18,10.75,11.0,10.25,10.300000190734863,7.760796546936035,381467.0,MRPL.NS
2002-06-19,9.899999618530273,10.550000190734863,9.850000381469727,9.899999618530273,7.45940637588501,169916.0,MRPL.NS
2002-06-20,10.649999618530273,10.899999618530273,10.199999809265137,10.25,7.723121166229248,328637.0,MRPL.NS
2002-06-21,10.399999618530273,10.449999809265137,10.100000381469727,10.149999618530273,7.6477766036987305,157346.0,MRPL.NS
2002-06-24,10.5,10.5,10.0,10.050000190734863,7.572428226470947,116343.0,MRPL.NS
2002-06-25,10.399999618530273,10.399999618530273,9.5,9.550000190734863,7.195690155029297,136663.0,MRPL.NS
2002-06-26,9.699999809265137,9.699999809265137,9.100000381469727,9.149999618530273,6.8942999839782715,96996.0,MRPL.NS
2002-06-27,9.149999618530273,9.399999618530273,9.149999618530273,9.199999809265137,6.931973457336426,63097.0,MRPL.NS
2002-06-28,9.399999618530273,10.149999618530273,9.350000381469727,10.0,7.534753799438477,270846.0,MRPL.NS
2002-07-01,10.25,11.199999809265137,10.25,10.949999809265137,8.250555992126465,701895.0,MRPL.NS
2002-07-02,10.899999618530273,12.199999809265137,10.899999618530273,11.899999618530273,8.96635627746582,1352873.0,MRPL.NS
2002-07-03,12.5,12.75,11.600000381469727,11.800000190734863,8.891011238098145,1500986.0,MRPL.NS
2002-07-04,12.050000190734863,12.300000190734863,11.350000381469727,11.5,8.66496753692627,397340.0,MRPL.NS
2002-07-05,11.100000381469727,11.600000381469727,10.899999618530273,11.0,8.288228988647461,390910.0,MRPL.NS
2002-07-08,11.100000381469727,12.800000190734863,10.5,11.949999809265137,9.00403118133545,2499710.0,MRPL.NS
2002-07-09,11.899999618530273,12.5,11.399999618530273,11.550000190734863,8.70263957977295,1128956.0,MRPL.NS
2002-07-10,11.899999618530273,12.0,11.0,11.100000381469727,8.36357593536377,362876.0,MRPL.NS
2002-07-11,11.149999618530273,11.449999809265137,10.699999809265137,10.800000190734863,8.137535095214844,240857.0,MRPL.NS
2002-07-12,11.199999809265137,11.199999809265137,10.600000381469727,10.75,8.099862098693848,154173.0,MRPL.NS
2002-07-15,10.5,10.899999618530273,8.899999618530273,10.399999618530273,7.836143970489502,173207.0,MRPL.NS
2002-07-16,9.5,9.5,8.550000190734863,8.800000190734863,6.630582809448242,1001825.0,MRPL.NS
2002-07-17,8.5,8.699999809265137,8.199999809265137,8.600000381469727,6.479889392852783,545286.0,MRPL.NS
2002-07-18,8.25,9.399999618530273,8.25,9.0,6.781278610229492,407452.0,MRPL.NS
2002-07-19,9.199999809265137,9.600000381469727,9.050000190734863,9.199999809265137,6.931973457336426,417394.0,MRPL.NS
2002-07-22,9.199999809265137,9.199999809265137,8.399999618530273,8.75,6.592910289764404,216392.0,MRPL.NS
2002-07-23,7.599999904632568,9.0,7.599999904632568,8.600000381469727,6.479889392852783,382165.0,MRPL.NS
2002-07-24,8.399999618530273,8.600000381469727,8.100000381469727,8.199999809265137,6.1784987449646,199472.0,MRPL.NS
2002-07-25,8.600000381469727,9.0,8.199999809265137,8.25,6.216171741485596,231919.0,MRPL.NS
2002-07-26,8.350000381469727,8.800000190734863,8.149999618530273,8.600000381469727,6.479889392852783,450439.0,MRPL.NS
2002-07-29,9.5,9.5,8.5,8.699999809265137,6.555235862731934,583787.0,MRPL.NS
2002-07-30,9.300000190734863,9.300000190734863,8.199999809265137,8.449999809265137,6.3668670654296875,221987.0,MRPL.NS
2002-07-31,8.350000381469727,8.600000381469727,8.050000190734863,8.449999809265137,6.3668670654296875,249445.0,MRPL.NS
2002-08-01,8.5,8.850000381469727,8.050000190734863,8.399999618530273,6.329192638397217,493104.0,MRPL.NS
2002-08-02,8.5,8.5,7.900000095367432,8.300000190734863,6.253845691680908,307931.0,MRPL.NS
2002-08-05,8.550000190734863,8.699999809265137,8.300000190734863,8.449999809265137,6.3668670654296875,190718.0,MRPL.NS
2002-08-06,8.399999618530273,8.5,8.300000190734863,8.350000381469727,6.291520595550537,91505.0,MRPL.NS
2002-08-07,8.5,8.600000381469727,8.100000381469727,8.350000381469727,6.291520595550537,105011.0,MRPL.NS
2002-08-08,8.5,8.5,8.199999809265137,8.25,6.216171741485596,75474.0,MRPL.NS
2002-08-09,8.300000190734863,8.350000381469727,8.0,8.199999809265137,6.1784987449646,82750.0,MRPL.NS
2002-08-12,8.25,8.5,8.050000190734863,8.100000381469727,6.103150844573975,99244.0,MRPL.NS
2002-08-13,8.100000381469727,8.149999618530273,7.800000190734863,7.949999809265137,5.990128993988037,76649.0,MRPL.NS
2002-08-14,8.100000381469727,8.100000381469727,7.849999904632568,7.949999809265137,5.990128993988037,95915.0,MRPL.NS
2002-08-15,7.949999809265137,7.949999809265137,7.949999809265137,7.949999809265137,5.990128993988037,0.0,MRPL.NS
2002-08-16,7.949999809265137,8.050000190734863,7.800000190734863,7.849999904632568,5.9147820472717285,46838.0,MRPL.NS
2002-08-19,7.75,8.0,7.75,7.800000190734863,5.877108097076416,56630.0,MRPL.NS
2002-08-20,7.900000095367432,8.199999809265137,7.800000190734863,8.0,6.02780294418335,75424.0,MRPL.NS
2002-08-21,7.900000095367432,8.149999618530273,7.849999904632568,7.949999809265137,5.990128993988037,65779.0,MRPL.NS
2002-08-22,7.800000190734863,8.050000190734863,7.800000190734863,7.949999809265137,5.990128993988037,46417.0,MRPL.NS
2002-08-23,7.800000190734863,8.399999618530273,7.800000190734863,7.849999904632568,5.9147820472717285,52124.0,MRPL.NS
2002-08-26,7.75,7.949999809265137,7.75,7.900000095367432,5.952455520629883,58745.0,MRPL.NS
2002-08-27,7.699999809265137,8.0,7.5,7.800000190734863,5.877108097076416,89149.0,MRPL.NS
2002-08-28,7.650000095367432,7.800000190734863,7.650000095367432,7.699999809265137,5.801760673522949,43069.0,MRPL.NS
2002-08-29,7.900000095367432,7.949999809265137,7.75,7.849999904632568,5.9147820472717285,54340.0,MRPL.NS
2002-08-30,7.199999809265137,7.900000095367432,7.199999809265137,7.650000095367432,5.7640862464904785,62971.0,MRPL.NS
2002-09-02,7.599999904632568,7.900000095367432,7.599999904632568,7.699999809265137,5.801760673522949,49428.0,MRPL.NS
2002-09-03,7.650000095367432,7.800000190734863,7.599999904632568,7.699999809265137,5.801760673522949,34161.0,MRPL.NS
2002-09-04,7.650000095367432,7.800000190734863,7.599999904632568,7.699999809265137,5.801760673522949,31133.0,MRPL.NS
2002-09-05,7.650000095367432,7.699999809265137,7.5,7.550000190734863,5.688738822937012,70105.0,MRPL.NS
2002-09-06,7.5,7.550000190734863,7.349999904632568,7.400000095367432,5.575717926025391,71933.0,MRPL.NS
2002-09-09,7.0,7.300000190734863,7.0,7.050000190734863,5.312001705169678,52291.0,MRPL.NS
2002-09-10,7.050000190734863,7.050000190734863,7.050000190734863,7.050000190734863,5.312001705169678,0.0,MRPL.NS
